 178129    8.28947    2.49321  0.4900
 136055   89.10499  -24.05908  1.2846
  80240   35.32840  -34.31882  0.0794
 256225   36.46060   10.58573  0.1144
  38756  307.35950  -33.86106  0.1186
 159778   23.71599   -3.13250  0.1260
  10920   63.33749  -62.54420  0.1294
  13664  328.76190  -60.16340  0.1300
  56944  347.27090  -11.54328  0.1338
  25898  313.40582  -46.61093  0.1398
  44023   79.15467  -45.67591  0.1485
  66986  341.24243   -1.76621  0.1521
 146135    6.50023   -2.93283  0.1531
  45788  328.78192  -40.23179  0.1531
  36672   63.24551  -53.47563  0.1745
  62553   40.36541  -41.22697  0.1898
  10102  187.68729  -39.60504  0.1926
  91255   77.51043  -36.07073  0.2221
 210111  178.94971   27.38592  0.2339
  48040    3.38852  -34.20041  0.2509
  36157  160.82333  -12.36019  0.1153
 182936   57.93366   -8.56771  0.1177
  54248  310.74777   -8.16438  0.1243
  32508  226.99287  -11.59682  0.1248
  35085  356.71472  -56.42239  0.1414
  10255   92.79890  -46.75377  0.1465
 123835   14.30822  -16.51787  0.1562
  23619  309.80725  -54.06394  0.1605
  55054  220.24367   -8.80286  0.1646
  67797   22.44917  -34.90550  0.1744
  43038  318.76596  -42.28428  0.1832
  35511   65.37163  -47.13268  0.2147
  95234   13.90295  -23.34394  0.2289
  69762   29.94804  -33.48545  0.2299
  56445  229.17998   -6.29268  0.2332
 678394  195.76685  -28.36195  0.2333
 208508    2.52805   -2.54087  1.5581
 209026    4.28852   -1.05455  1.5658
 209320    0.11053   -3.30766  1.4044
 209387    0.08154   -0.34224  1.4426
 210146    6.18302   -2.18939  1.3937
 210177    6.08696   -4.61333  1.5638
 210206    6.60660   -0.10564  1.3666
 213959    6.86361   -6.57022  1.4359
 214659    8.27710   -6.39506  1.4442
 215445    5.86339   -5.96789  1.3634
 184554    5.39456  -19.96718  1.6190
 154088    8.90408  -24.82564  1.4320
 154371    9.81564  -20.07977  1.4025
 156266    6.39524  -27.75703  1.4669
 156322    7.04029  -29.06650  1.5061
 157004    8.37511  -26.13615  1.5793
 157162    8.14738  -25.39957  1.4505
 157564    9.73505  -25.14300  1.5287
 113464    3.83170  -32.12006  1.4349
 113467    3.90786  -32.10748  1.4025
 113522    4.22830  -32.65588  1.4854
 116347    2.79976  -39.68415  1.3123
 116709    3.27892  -37.78357  1.4634
 117345    0.72411  -35.75360  1.3702
 117468    1.66234  -38.85447  1.4789
 117750    7.05746  -39.96511  1.4523
 118300    7.29343  -37.95432  1.4785
 120214    0.26978  -42.22978  1.3206
 120309    0.10310  -40.06001  1.3077
 120892    6.18763  -42.24004  1.4090
  83007    2.08208  -48.40241  1.2814
  83779    0.85275  -47.42645  1.5476
  84509    7.22211  -45.76958  1.2851
  84562    7.51372  -46.41420  1.5505
  84565    7.54871  -46.46225  1.5975
  86353    0.24715  -54.26210  1.3845
  65505    2.07656  -64.43328  1.4237
  66070    0.86767  -63.35715  1.2907
  66860    9.76111  -63.13941  1.5560
  89209    7.12318  -56.83935  1.3147
  68096    9.09395  -65.09731  1.4541
  68362    4.70730  -73.62236  1.3959
  68561    8.02792  -71.60175  1.3974
 239362    2.52309    4.81614  1.3722
 240818    1.28405    0.69560  1.5408
 241512    7.45020    2.55075  1.3873
 216297   10.59715   -1.11554  1.2976
 216460   11.86589   -2.35679  1.4290
 216496   11.07277   -2.80384  1.3777
 216686   11.96713   -1.63867  1.4866
 217257   13.18925   -1.16589  1.3379
 218802   16.30657   -4.31418  1.2614
 219238   17.92070   -2.19382  1.5637
 264336   17.99467   -2.25293  1.4676
 189152   12.14012  -15.27701  1.3670
 189573   13.28373  -18.45734  1.2776
 189935   18.88806  -19.24832  1.3134
 190408   19.92527  -18.94331  1.4871
 191276   16.44600  -17.50919  1.3726
 191612   17.18809  -18.03047  1.2701
 160985   15.38688  -20.15088  1.2935
 162344   14.12941  -25.53066  1.5933
 162363   14.57039  -27.11747  1.4295
 163606   14.03530  -25.55253  1.4306
 164454   19.26182  -27.48682  1.4812
 164810   15.35366  -27.45328  1.5919
 122906   11.17830  -31.36435  1.5444
 122950   11.71617  -34.85795  1.3270
 123025   11.94468  -31.32556  1.5619
 123446   13.23401  -30.37759  1.4046
 123842   17.87207  -30.08081  1.5129
 124360   19.88827  -31.82903  1.3279
 126424   11.97179  -39.75164  1.3014
 127484   18.04108  -37.97988  1.3219
 128173   15.38249  -38.89103  1.5599
 128231   15.58642  -35.52376  1.3435
 128536   16.71568  -38.32328  1.3028
 129815   11.34955  -44.94546  1.3967
 130758   18.28652  -40.07130  1.6618
 131492   16.72575  -42.70664  1.5136
 131495   16.78306  -42.64328  1.3650
  90334   10.85314  -46.03263  1.3330
  90606   11.29670  -46.25219  1.3322
  90665   11.78490  -48.00118  1.5968
  92038   15.85869  -49.40946  1.5667
  92356   16.78104  -49.10311  1.4748
  94451   19.87873  -53.60726  1.4197
  95255   17.66931  -52.21440  1.3887
  96071   12.39318  -55.74561  1.5129
  96082   12.77388  -56.30958  1.4597
  96140   12.73179  -59.61175  1.5455
  96143   12.75185  -59.65572  1.5455
  70846   15.88423  -64.41430  1.4495
  71532   14.56048  -66.69469  1.3449
  71830   13.16828  -66.51674  1.3183
  72108   19.46808  -65.23520  1.4404
  72109   19.49062  -65.26518  1.4691
  72436   16.93353  -65.52522  1.3599
  73072   13.85096  -82.70986  1.4453
  73206   13.51664  -82.69381  1.4064
 243909   14.76762    1.65952  1.3612
 244069   14.38065    1.76019  1.5420
 244571   10.48389    4.63457  1.3137
 246369   19.10616    2.36478  1.5396
 246397   19.11446    2.42355  1.5283
 247408   16.09681    0.63370  1.5504
 247522   16.56134    1.19224  1.4449
 222763   20.95775   -1.22980  1.3560
 223402   21.04618   -2.47808  1.4443
 224106   23.68487   -3.48311  1.3771
 224963   26.30512   -3.13271  1.5143
 225699   28.35305   -4.54831  1.4303
 226445   25.24617   -2.60567  1.5489
 226733   25.15856   -2.63070  1.3756
 228551   24.89965   -7.84829  1.4716
 229088   26.91551   -7.90766  1.4603
 193911   26.13290  -11.27869  1.2710
 194634   28.17875  -10.86634  1.3070
 195011   29.71377  -11.32975  1.4109
 195900   20.76083  -17.94116  1.4742
 196288   21.80105  -18.59546  1.5003
 196928   22.76960  -17.56383  1.5525
 196936   22.98968  -17.44389  1.3542
 196964   22.48353  -18.91526  1.5123
 196993   23.60314  -19.01099  1.5508
 197910   26.12248  -17.55947  1.2804
 198186   27.90592  -15.59711  1.5365
 198204   27.47535  -19.33010  1.4039
 198647   26.92480  -17.17538  1.3573
 198879   27.99221  -15.59426  1.5138
 165609   20.03736  -20.49665  1.5854
 166214   21.72205  -20.50892  1.4237
 166850   23.75647  -23.71810  1.5391
 166887   23.81385  -20.31580  1.4346
 168361   27.97807  -23.13287  1.3684
 168621   28.75012  -24.92647  1.5346
 168837   29.97831  -21.15181  1.4985
 168905   29.15624  -22.59985  1.4859
 169217   25.63505  -20.21197  1.3656
 169222   25.68724  -20.16135  1.4404
 169920   21.12962  -28.46975  1.5708
 170369   22.57622  -26.26810  1.5137
 170548   22.56510  -27.25618  1.4265
 171625   26.41821  -26.42574  1.3964
 171775   28.10167  -28.59663  1.4438
 172196   28.49016  -27.93777  1.3929
 172270   28.97231  -29.09196  1.3647
 132145   21.09175  -31.80864  1.4943
 132152   20.88100  -30.87825  1.4906
 135498   20.59143  -37.04939  1.3390
 135908   21.71629  -38.25729  1.3884
 136011   21.06802  -37.61392  1.5131
 136077   21.43535  -36.34969  1.4476
 136884   24.00023  -38.56347  1.4219
 137092   26.92085  -37.23884  1.5641
 137184   26.95972  -37.69580  1.3936
 137970   29.13986  -38.60760  1.3708
 140409   26.86133  -41.71259  1.5093
 141527   25.27417  -40.73414  1.3202
  98027   21.32760  -49.69100  1.4357
  98220   21.23880  -45.89108  1.4464
  98229   21.48003  -45.91236  1.4178
  99088   24.71950  -46.78632  1.3307
  99227   26.84611  -46.28258  1.4793
  99501   27.10489  -47.78236  1.2873
 100789   20.06418  -51.72947  1.3632
 101167   22.56378  -52.55613  1.4456
 102137   27.79132  -54.25643  1.4886
 103889   24.74840  -56.22432  1.3636
 104006   24.99774  -55.12758  1.5672
 104149   26.48768  -56.38256  1.4305
  73565   20.63550  -60.97793  1.3554
  73590   20.11593  -60.09208  1.5362
  75067   29.20809  -62.51578  1.3375
 252131   23.23660    0.06823  1.4759
 252189   23.85645    3.22242  1.3605
 252436   24.82983    0.16162  1.3614
 252500   24.59356    1.40551  1.5081
 253073   26.11524    3.19274  1.5659
 253074   26.11151    3.25986  1.5234
 253219   27.87592    2.41100  1.4454
 253623   28.44119    3.13922  1.5132
 231581   33.77245   -2.89427  1.3346
 233285   37.09982   -4.07802  1.3742
 234431   35.80214   -0.79983  1.5003
 234717   35.58963   -2.36496  1.4280
 235058   36.48585   -4.03097  1.4007
 235758   33.47556   -9.11817  1.3396
 236545   30.62701   -6.04404  1.3023
 236654   30.20062   -6.86743  1.3748
 237649   38.81395   -5.67640  1.3978
 237739   38.54822   -5.58610  1.4315
 237806   38.62828   -7.87487  1.4682
 238681   36.94181   -6.93980  1.4355
 200861   34.48558  -14.09302  1.5562
 202870   38.33286  -10.44662  1.5065
 202995   39.53647  -11.36395  1.4929
 203033   39.64051  -14.57638  1.3629
 203231   39.25804  -11.60305  1.4175
 204149   32.75996  -18.17479  1.4560
 204207   32.25021  -17.75540  1.5737
 205998   31.01904  -17.52928  1.4830
 206541   37.23910  -16.62518  1.4994
 207478   39.25039  -17.70550  1.3390
 207748   35.44135  -17.83129  1.4107
 174193   34.65726  -20.45468  1.3469
 174668   30.12523  -24.39384  1.4778
 175349   37.60383  -22.50409  1.4538
 175712   38.88753  -24.44310  1.3444
 175978   38.67787  -20.92527  1.4906
 176108   39.48082  -22.98655  1.5243
 176148   39.15635  -24.23790  1.3798
 176423   39.60474  -20.48330  1.4649
 176899   36.11102  -23.14772  1.4555
 177040   36.33804  -23.96914  1.4873
 177335   32.61174  -27.23499  1.3210
 178727   30.04131  -26.14183  1.3270
 179181   37.43190  -26.09295  1.6100
 179746   38.11101  -29.73468  1.5483
 180187   39.29810  -26.89717  1.4533
 180996   36.13830  -25.86472  1.5454
 143417   31.15962  -34.63777  1.3712
 263458   37.58480  -31.28713  1.5402
 145952   33.01627  -36.84371  1.3758
 146050   33.26988  -36.07819  1.5362
 146400   34.30792  -39.16990  1.4983
 150370   30.11120  -41.73231  1.3240
 151109   37.89425  -41.45388  1.4541
 105116   32.90329  -47.14652  1.4432
 105130   32.51236  -45.44896  1.3680
 105328   32.34273  -48.59271  1.3455
 106190   30.23738  -45.06150  1.3139
 106376   32.04434  -47.89176  1.2584
 107018   38.24340  -49.05334  1.4424
 107488   35.39651  -47.34690  1.3967
 107526   35.50580  -47.96858  1.3299
 107753   36.24835  -47.24331  1.2612
 107956   36.78980  -49.11564  1.3037
 109378   37.85106  -54.32514  1.3161
 110377   36.96200  -54.73001  1.2791
 112634   36.57268  -58.28589  1.4889
 112677   36.28871  -59.51460  1.6070
 112680   36.37633  -58.62494  1.3339
  77974   34.03104  -63.91099  1.3972
  79028   39.97120  -60.25592  1.3965
  79581   32.34283  -65.42428  1.3296
  79876   34.93387  -67.70907  1.3158
  80866   36.35766  -69.89770  1.2886
 262718   37.62033  -65.15498  1.7069
  81544   38.43278  -70.72340  1.4516
  82050   30.22060  -78.90745  1.4180
 256487   34.84392    2.63320  1.3722
 256972   30.15401    1.59601  1.2604
 256997   30.25922    3.61574  1.5264
 258269   38.73594    2.34415  1.3413
 258864   35.35608    2.79117  1.3237
 259159   36.94254    2.34861  1.3018
 219952   42.30866   -4.28823  1.4381
 220719   43.54466   -0.12110  1.3723
 221361   45.11601   -2.41276  1.3753
 222280   44.09481   -6.08155  1.4292
 222649   40.92934   -7.88891  1.5351
 222745   40.96932   -6.43021  1.5620
 223674   43.78303   -6.83832  1.3553
 188658   41.52647  -12.24986  1.2999
 189839   47.93439  -11.85861  1.5336
 190008   48.46895  -12.12348  1.3312
 192061   44.44513  -19.98057  1.3581
 193090   42.62708  -19.54263  1.5893
 194509   45.95104  -17.72531  1.4325
 195232   47.66055  -15.46165  1.5743
 195477   47.08456  -19.32509  1.4325
 153300   40.32366  -23.91568  1.3478
 154437   43.36149  -23.11636  1.5093
 154832   47.89793  -24.36277  1.4124
 155192   49.87843  -24.21776  1.4289
 155484   45.45843  -22.58543  1.3505
 155671   45.80329  -20.24031  1.5772
 156636   44.05929  -26.08062  1.3673
 157201   40.90462  -25.47488  1.4815
 157382   41.05040  -29.31152  1.6314
 157385   41.13254  -29.28937  1.3411
 157752   42.65790  -29.36302  1.4349
 158376   43.86381  -25.88414  1.5212
 158529   48.08450  -25.10651  1.3347
 159748   46.65406  -29.94407  1.5323
 160209   47.08348  -26.44764  1.5218
 104687   40.73967  -31.08480  1.4380
 105303   42.90006  -31.68226  1.2924
 105358   41.89644  -30.25848  1.4146
 105777   48.13785  -31.08885  1.3356
 106389   48.89062  -34.81563  1.3602
 106592   45.47463  -32.12969  1.5012
 107226   47.62194  -33.01551  1.4642
 107352   48.06518  -33.56310  1.3198
 107386   47.64511  -33.81458  1.3019
 107687   44.10704  -36.72765  1.4707
 107912   44.28633  -35.40253  1.5819
 109091   43.17462  -39.60142  1.3441
 109462   48.93828  -39.02985  1.5444
 109664   49.41537  -39.01590  1.4629
 109665   49.42345  -38.92386  1.3662
 109832   49.16879  -38.36890  1.2573
 110389   46.66847  -39.82570  1.5311
 110905   49.96866  -38.69160  1.3208
 254413   44.22107  -36.67954  1.4247
 113258   45.93088  -43.90615  1.3708
 113742   47.36487  -44.51799  1.3964
 254466   43.44942  -42.08184  1.3373
  68195   48.01583  -47.06110  1.3398
  69545   44.08693  -51.01348  1.3205
  71327   45.31194  -51.25619  1.3379
  71547   45.25744  -50.65772  1.5456
  72329   44.85252  -56.15414  1.3953
  73233   42.85069  -57.21353  1.4879
  73369   48.14785  -57.23169  1.3650
 254000   47.40905  -55.50310  1.5229
  49136   44.87872  -61.34866  1.4188
  49705   42.86900  -63.57867  1.4599
  50281   48.87353  -61.41301  1.4050
  51508   41.51548  -68.93972  1.4666
  54075   46.21968  -79.55093  1.4010
 243330   40.80360    1.77121  1.3103
 244126   42.28602    4.74933  1.3306
 195748   51.32416  -12.30538  1.5231
 195992   52.16673  -13.18568  1.5392
 196344   53.91263  -13.27781  1.4404
 196372   53.74969  -13.65181  1.3284
 197497   56.70500  -14.51688  1.4503
 198066   58.06141  -13.84602  1.5482
 198193   58.36414  -14.91955  1.4778
 198194   58.42914  -14.96593  1.5393
 199997   52.73848  -15.42971  1.4754
 200858   50.61315  -19.41255  1.3387
 201916   58.25986  -18.44646  1.4325
 202763   59.90558  -19.71925  1.2725
 160673   51.02342  -24.29935  1.4738
 160675   51.10334  -24.32800  1.3942
 161633   54.40093  -21.98755  1.4645
 162069   50.35587  -23.79136  1.3486
 162741   57.14780  -20.84809  1.4636
 162824   57.07307  -20.93984  1.4607
 163035   58.61422  -23.66094  1.3508
 163058   58.76173  -23.97743  1.4770
 163060   58.83329  -24.06554  1.6743
 163671   59.60140  -23.88896  1.3617
 163809   55.55749  -22.56637  1.3463
 164271   51.57419  -27.28739  1.5821
 164383   51.54444  -27.64769  1.4849
 165002   53.16255  -25.61672  1.6510
 165046   53.18784  -25.68123  1.3995
 165636   54.70804  -26.59998  1.3989
 166390   56.83904  -29.42941  1.3945
 167239   59.79886  -25.09447  1.2905
 167292   59.87361  -27.24693  1.4128
 114723   53.71536  -30.22161  1.4758
 115092   54.04670  -30.24581  1.3668
 116200   57.02963  -30.08528  1.5399
 116765   58.59217  -32.98494  1.4848
 117240   55.84449  -34.78913  1.3575
 117278   55.75491  -31.06407  1.4193
 117305   55.74367  -30.15698  1.4974
 117346   55.25252  -32.12476  1.3032
 119020   50.52999  -38.31380  1.3285
 119819   57.59237  -38.98836  1.4803
 122232   54.64437  -43.73139  1.3785
 122263   50.23782  -44.32629  1.2641
 123769   59.80605  -44.60498  1.2833
 123802   55.12511  -43.26990  1.3598
 123832   56.07720  -41.85458  1.5111
 123932   55.98566  -43.21192  1.4283
 123933   55.99712  -43.26953  1.5217
  76591   58.43259  -46.92319  1.4822
  76621   58.45649  -49.44093  1.3199
  76632   58.24497  -45.74046  1.6315
  76697   58.12133  -49.09179  1.5029
  77159   55.36682  -48.91685  1.3174
  78936   57.25930  -52.14357  1.4171
  79160   57.30927  -52.00722  1.6016
  79162   57.38982  -51.99656  1.4076
  80985   56.28840  -56.31827  1.3295
  81262   57.49372  -57.40131  1.6217
  81712   59.93106  -59.69832  1.4310
  54964   53.63161  -64.49446  1.4434
  56139   59.76443  -61.49031  1.5015
  56817   53.80696  -69.15731  1.4572
  57195   56.88620  -66.72274  1.4712
  58310   55.79300  -74.24332  1.4022
  59558   58.26716  -81.09792  1.4944
 232751   64.18916   -1.16106  1.4727
 233283   61.06482   -1.84864  1.3296
 233976   65.34862   -1.82951  1.4650
 235150   62.24355   -8.03732  1.3379
 204081   60.91106  -13.51284  1.4286
 205079   69.27436  -12.56703  1.5006
 206606   63.48892  -16.54983  1.3983
 206716   63.72675  -18.77101  1.2896
 207080   64.49058  -18.54838  1.5214
 207081   64.48824  -18.45537  1.4981
 207820   61.90715  -17.04421  1.4786
 207829   61.68667  -18.01511  1.5691
 209065   66.44911  -17.82156  1.3700
 168527   63.93269  -21.00691  1.3963
 170308   65.30801  -21.24252  1.4666
 170482   65.44745  -22.67288  1.5004
 170485   65.49793  -22.72665  1.4863
 172091   64.24620  -25.05052  1.5668
 172245   64.06184  -27.23191  1.3635
 172368   60.90080  -25.89840  1.6432
 172766   60.96610  -25.84292  1.4526
 172808   61.76502  -27.79547  1.3700
 172986   61.46427  -28.77508  1.3013
 173505   69.63409  -27.61064  1.4146
 173683   69.19926  -27.53466  1.5376
 174631   66.93525  -25.43672  1.3293
 124247   62.75063  -31.85580  1.4864
 124305   62.48306  -34.45545  1.4921
 125342   60.04854  -31.42743  1.4892
 125942   68.89447  -30.65315  1.5431
 126056   68.73513  -33.36850  1.3574
 126119   68.36149  -33.24138  1.3175
 126400   69.77573  -30.46664  1.5410
 126709   65.84679  -33.20394  1.3285
 126806   66.00598  -34.29044  1.3260
 126854   66.35358  -34.87787  1.4578
 126859   66.41207  -34.83604  1.5491
 127897   63.55228  -37.05469  1.4946
 128324   64.97305  -36.01507  1.4124
 130208   65.22413  -35.15055  1.4563
 130307   66.28605  -37.31979  1.4222
 130761   67.73083  -36.29213  1.5336
 131629   63.41151  -40.30079  1.5074
 132178   60.04673  -42.37958  1.4428
 132787   68.63025  -42.06661  1.3108
 133198   65.86179  -41.22203  1.4110
  82830   64.67501  -49.29864  1.3970
  83198   60.38729  -45.24061  1.4468
  83473   61.45832  -45.18504  1.3345
  84558   66.04742  -47.17781  1.5112
  87156   65.35531  -51.98779  1.3717
  87597   68.09197  -50.79612  1.3016
  87994   63.24878  -55.42054  1.3899
  88957   60.06370  -55.69831  1.4803
  89898   66.88406  -55.19006  1.3607
  60165   60.07578  -61.86011  1.5111
  60188   60.24721  -61.13968  1.4261
  60305   60.48601  -60.95129  1.4263
  60472   61.92876  -60.45411  1.5319
  60588   68.40888  -62.13248  1.5814
  60618   68.63929  -61.49080  1.3541
  62472   61.10247  -71.37384  1.5119
  63621   68.01813  -84.84253  1.4692
  63623   68.08439  -84.77975  1.3338
 240462   74.47920   -6.14896  1.2775
 212950   70.22393  -17.79984  1.3977
 214532   76.46052  -18.93799  1.4001
 175148   70.53623  -22.61519  1.5264
 175602   71.26812  -20.26250  1.5033
 176521   75.58104  -21.30593  1.5233
 176612   75.74382  -22.79197  1.4224
 176916   76.66864  -23.15482  1.4808
 176926   76.27152  -21.87973  1.5384
 177076   76.36058  -24.49500  1.4197
 177462   78.51454  -22.99477  1.6379
 178208   74.86720  -25.87429  1.5301
 178749   70.18599  -27.97466  1.3867
 179160   72.75386  -26.85560  1.2952
 179244   72.00008  -25.37882  1.3208
 180669   77.32286  -26.85002  1.5044
 180958   78.66988  -26.88198  1.3397
 181018   78.20702  -27.12482  1.5262
 255275   79.85403  -25.03564  1.5156
 255276   79.78328  -25.09973  1.3240
 136042   76.49611  -33.01111  1.3335
 136297   77.20229  -34.60799  1.5637
 136320   77.37815  -33.53581  1.5506
 136407   77.76345  -32.63659  1.4676
 136589   77.80390  -34.90493  1.4891
 136638   77.44508  -33.55742  1.5640
 136938   79.32458  -34.84997  1.4207
 137031   79.19100  -31.66875  1.3747
 254756   79.67978  -33.57740  1.3357
 137784   70.03925  -38.84194  1.4233
 137872   70.25329  -38.23017  1.5552
 138086   71.67616  -38.22242  1.5565
 138089   71.72865  -38.28471  1.4291
 254791   77.91165  -37.43431  1.4983
 141470   71.55942  -42.76124  1.4480
 143139   78.67737  -43.52235  1.2562
  90485   70.18388  -48.56402  1.4106
  90907   72.13523  -46.90743  1.4307
  91989   76.44969  -46.01284  1.3974
  92257   77.73920  -45.58277  1.5002
  93046   74.16593  -53.57257  1.3851
  96093   71.76429  -59.06579  1.3588
  96330   72.55732  -58.46549  1.5031
  96354   72.25767  -56.60936  1.4105
  96356   72.39077  -56.60008  1.4335
  63851   70.59389  -60.38475  1.4638
 216598   82.13322  -18.60238  1.5222
 217117   84.97909  -18.91671  1.3952
 217264   80.73966  -19.13553  1.4811
 182245   83.95897  -24.02526  1.4883
 183373   86.52583  -23.16062  1.4563
 183433   87.08898  -22.07769  1.4874
 183906   88.39464  -23.08104  1.5661
 184088   89.06282  -22.79839  1.4646
 184355   85.29587  -20.75520  1.3939
 184448   85.63286  -20.06514  1.2619
 184809   82.19410  -26.03390  1.4382
 185270   84.57521  -27.18068  1.5847
 185458   83.98413  -25.76731  1.3129
 185515   84.62454  -26.95719  1.3312
 186228   81.54324  -28.80663  1.6291
 186339   86.28979  -29.50726  1.3291
 187358   89.29596  -25.35311  1.3860
 187397   89.22067  -29.48719  1.2718
 187616   85.19208  -27.95684  1.5794
 187816   85.85171  -26.15981  1.4068
 144308   83.84021  -33.12895  1.4582
 145831   87.42420  -33.39862  1.4296
 146598   85.11838  -32.14554  1.4015
 147173   83.19726  -35.12868  1.4792
 148001   80.03171  -37.29299  1.3705
 148849   87.66542  -37.63953  1.6019
 149471   85.36247  -39.14135  1.4415
 149902   82.46499  -44.80143  1.4153
 150016   82.17913  -44.67638  1.2559
 150132   83.63720  -44.72952  1.3437
 150161   83.92275  -40.39360  1.4428
 150251   83.55372  -40.90728  1.3678
 150914   80.21230  -43.50050  1.5067
 150948   84.97948  -41.13431  1.5531
 151085   81.12591  -43.60711  1.3577
 151093   81.10024  -43.64578  1.6246
 151602   87.90653  -41.79596  1.2976
 151731   87.55588  -40.39846  1.4797
 151790   87.38925  -43.91605  1.5745
 152179   89.79397  -42.62934  1.6925
 152256   89.76457  -42.54590  1.5048
 152511   85.01795  -41.12300  1.4455
  97645   82.24647  -48.40522  1.4532
  98172   84.64069  -45.75119  1.3370
  98330   80.33547  -49.30382  1.3427
  98403   80.79629  -47.03482  1.3069
  98862   85.90269  -46.44454  1.6280
  99410   88.09098  -45.39984  1.5490
  99436   88.08363  -48.44169  1.2970
  99775   85.86104  -46.35971  1.4764
  99867   85.78460  -46.53692  1.4691
 100233   82.38839  -53.68340  1.3150
 100439   83.45622  -52.73614  1.4476
 100975   81.15451  -50.27500  1.3296
